Id,SalePrice
1631,249998.99999999983
1632,249998.99999999983
1633,180998.99999999985
1634,180998.99999999985
1635,179998.99999999997
1636,154999.0
1637,179998.99999999997
1638,183999.0
1639,189999.00000000012
1640,224999.00000000015
1641,179998.99999999997
1642,224999.00000000015
1643,214999.00000000006
1644,199999.00000000006
1645,229999.0000000002
1646,144998.99999999994
1647,154999.0
1648,122999.00000000003
1649,143999.00000000012
1650,114999.00000000009
1651,119999.00000000006
1652,99999.00000000001
1653,87999.00000000001
1654,126998.99999999996
1655,143999.00000000012
1656,126998.99999999996
1657,146998.9999999999
1658,139998.9999999999
1659,127999.00000000004
1660,144998.99999999994
1661,349999.0000000001
1662,334998.9999999998
1663,349999.0000000001
1664,349999.0000000001
1665,289998.9999999999
1666,334998.9999999998
1667,334998.9999999998
1668,324998.9999999999
1669,319998.9999999998
1670,324998.9999999999
1671,289998.9999999999
1672,349999.0000000001
1673,314998.99999999994
1674,249998.99999999983
1675,184999.00000000006
1676,184999.00000000006
1677,213999.0000000001
1678,349999.0000000001
1679,349999.0000000001
1680,319998.9999999998
1681,238999.00000000003
1682,324998.9999999999
1683,189999.00000000012
1684,173998.99999999997
1685,180998.99999999985
1686,172998.99999999985
1687,159998.9999999999
1688,189999.00000000012
1689,189999.00000000012
1690,184999.00000000006
1691,177998.99999999994
1692,249998.99999999983
1693,157999.00000000012
1694,183999.0
1695,150999.0000000001
1696,274999.00000000006
1697,154999.0
1698,334998.9999999998
1699,314998.99999999994
1700,224999.00000000015
1701,221999.00000000012
1702,249998.99999999983
1703,274999.00000000006
1704,289998.9999999999
1705,249998.99999999983
1706,274999.00000000006
1707,184999.00000000006
1708,209999.0000000001
1709,274999.00000000006
1710,229999.0000000002
1711,274999.00000000006
1712,249998.99999999983
1713,259999.00000000015
1714,224999.00000000015
1715,214999.00000000006
1716,180998.99999999985
1717,180998.99999999985
1718,139998.9999999999
1719,184999.00000000006
1720,229999.0000000002
1721,175999.00000000003
1722,129999.00000000006
1723,154999.0
1724,202499.00000000003
1725,238999.00000000003
1726,189999.00000000012
1727,169999.0
1728,144998.99999999994
1729,144998.99999999994
1730,142998.9999999999
1731,109998.99999999991
1732,128999.00000000006
1733,107999.0
1734,139998.9999999999
1735,128999.00000000006
1736,114999.00000000009
1737,179998.99999999997
1738,224999.00000000015
1739,200998.99999999994
1740,229999.0000000002
1741,187499.00000000006
1742,172998.99999999985
1743,159998.9999999999
1744,289998.9999999999
1745,204999.0
1746,179998.99999999997
1747,229999.0000000002
1748,224999.00000000015
1749,139998.9999999999
1750,134999.00000000012
1751,274999.00000000006
1752,114999.00000000009
1753,139998.9999999999
1754,173998.99999999997
1755,159998.9999999999
1756,131998.99999999994
1757,140999.0
1758,154999.0
1759,154999.0
1760,177998.99999999994
1761,154999.0
1762,158998.99999999997
1763,166998.99999999985
1764,114999.00000000009
1765,139998.9999999999
1766,190998.99999999997
1767,213999.0000000001
1768,139998.9999999999
1769,169999.0
1770,146998.9999999999
1771,123999.0000000001
1772,134999.00000000012
1773,128999.00000000006
1774,139998.9999999999
1775,144998.99999999994
1776,134999.00000000012
1777,99999.00000000001
1778,139998.9999999999
1779,142998.9999999999
1780,169999.0
1781,123999.0000000001
1782,140999.0
1783,132498.99999999994
1784,114999.00000000009
1785,118999.0000000001
1786,139998.9999999999
1787,159998.9999999999
1788,59999.00000000002
1789,86998.99999999997
1790,79998.99999999994
1791,189999.00000000012
1792,164999.00000000006
1793,129999.00000000006
1794,144998.99999999994
1795,139998.9999999999
1796,143999.00000000012
1797,114999.00000000009
1798,128999.00000000006
1799,107999.0
1800,140999.0
1801,134999.00000000012
1802,134999.00000000012
1803,147998.9999999999
1804,134999.00000000012
1805,134999.00000000012
1806,123999.0000000001
1807,109998.99999999991
1808,111999.00000000003
1809,109998.99999999991
1810,153999.00000000003
1811,97999.00000000001
1812,86998.99999999997
1813,134999.00000000012
1814,97999.00000000001
1815,59999.00000000002
1816,99999.00000000001
1817,99999.00000000001
1818,134999.00000000012
1819,116999.0
1820,59999.00000000002
1821,99999.00000000001
1822,154999.0
1823,59999.00000000002
1824,119999.00000000006
1825,140999.0
1826,107999.0
1827,109499.00000000007
1828,132498.99999999994
1829,107999.0
1830,159998.9999999999
1831,140999.0
1832,59999.00000000002
1833,159998.9999999999
1834,127999.00000000004
1835,109998.99999999991
1836,138998.99999999994
1837,86998.99999999997
1838,134999.00000000012
1839,114999.00000000009
1840,157999.00000000012
1841,146998.9999999999
1842,86998.99999999997
1843,139998.9999999999
1844,142998.9999999999
1845,144998.99999999994
1846,154999.0
1847,189999.00000000012
1848,59999.00000000002
1849,109998.99999999991
1850,127999.00000000004
1851,139998.9999999999
1852,134999.00000000012
1853,124998.99999999991
1854,151998.99999999997
1855,147998.9999999999
1856,229999.0000000002
1857,114999.00000000009
1858,146998.9999999999
1859,119999.00000000006
1860,177998.99999999994
1861,114999.00000000009
1862,334998.9999999998
1863,334998.9999999998
1864,334998.9999999998
1865,324998.9999999999
1866,289998.9999999999
1867,204999.0
1868,289998.9999999999
1869,184999.00000000006
1870,213999.0000000001
1871,274999.00000000006
1872,173998.99999999997
1873,249998.99999999983
1874,164999.00000000006
1875,214999.00000000006
1876,187499.00000000006
1877,184999.00000000006
1878,213999.0000000001
1879,136999.00000000012
1880,129999.00000000006
1881,249998.99999999983
1882,224999.00000000015
1883,183999.0
1884,207498.99999999985
1885,219998.99999999985
1886,274999.00000000006
1887,213999.0000000001
1888,274999.00000000006
1889,180998.99999999985
1890,109998.99999999991
1891,147998.9999999999
1892,99999.00000000001
1893,134999.00000000012
1894,114999.00000000009
1895,134999.00000000012
1896,134999.00000000012
1897,136999.00000000012
1898,114999.00000000009
1899,139998.9999999999
1900,162999.00000000012
1901,158998.99999999997
1902,169999.0
1903,209999.0000000001
1904,153999.00000000003
1905,189999.00000000012
1906,114999.00000000009
1907,219998.99999999985
1908,99999.00000000001
1909,123999.0000000001
1910,114999.00000000009
1911,219998.99999999985
1912,314998.99999999994
1913,134999.00000000012
1914,59999.00000000002
1915,319998.9999999998
1916,59999.00000000002
1917,249998.99999999983
1918,147998.9999999999
1919,188999.0
1920,167998.99999999994
1921,324998.9999999999
1922,314998.99999999994
1923,204999.0
1924,229999.0000000002
1925,184999.00000000006
1926,324998.9999999999
1927,134999.00000000012
1928,144998.99999999994
1929,139998.9999999999
1930,143999.00000000012
1931,161998.99999999988
1932,144998.99999999994
1933,179998.99999999997
1934,180998.99999999985
1935,172998.99999999985
1936,197899.00000000003
1937,189999.00000000012
1938,180998.99999999985
1939,259999.00000000015
1940,229999.0000000002
1941,180998.99999999985
1942,173998.99999999997
1943,234998.99999999994
1944,334998.9999999998
1945,324998.9999999999
1946,134999.00000000012
1947,219998.99999999985
1948,170999.00000000003
1949,238999.00000000003
1950,180998.99999999985
1951,234998.99999999994
1952,187499.00000000006
1953,189999.00000000012
1954,189999.00000000012
1955,128499.00000000012
1956,179998.99999999997
1957,157999.00000000012
1958,289998.9999999999
1959,139998.9999999999
1960,96998.99999999997
1961,122999.00000000003
1962,87999.00000000001
1963,117998.99999999991
1964,117998.99999999991
1965,132498.99999999994
1966,143999.00000000012
1967,324998.9999999999
1968,349999.0000000001
1969,349999.0000000001
1970,324998.9999999999
1971,349999.0000000001
1972,349999.0000000001
1973,284999.0
1974,334998.9999999998
1975,349999.0000000001
1976,279998.9999999998
1977,349999.0000000001
1978,334998.9999999998
1979,314998.99999999994
1980,187499.00000000006
1981,314998.99999999994
1982,238999.00000000003
1983,219998.99999999985
1984,159998.9999999999
1985,239999.00000000015
1986,200998.99999999994
1987,190998.99999999997
1988,177998.99999999994
1989,199999.00000000006
1990,207498.99999999985
1991,229999.0000000002
1992,229999.0000000002
1993,177998.99999999994
1994,199999.00000000006
1995,180998.99999999985
1996,289998.9999999999
1997,289998.9999999999
1998,314998.99999999994
1999,274999.00000000006
2000,334998.9999999998
2001,284999.0
2002,274999.00000000006
2003,274999.00000000006
2004,314998.99999999994
2005,238999.00000000003
2006,238999.00000000003
2007,249998.99999999983
2008,234998.99999999994
2009,184999.00000000006
2010,187499.00000000006
2011,134999.00000000012
2012,180998.99999999985
2013,180998.99999999985
2014,183999.0
2015,191998.99999999994
2016,199999.00000000006
2017,188999.0
2018,114999.00000000009
2019,134999.00000000012
2020,99999.00000000001
2021,109998.99999999991
2022,207498.99999999985
2023,139998.9999999999
2024,279998.9999999998
2025,314998.99999999994
2026,175999.00000000003
2027,175999.00000000003
2028,139998.9999999999
2029,189999.00000000012
2030,249998.99999999983
2031,224999.00000000015
2032,238999.00000000003
2033,229999.0000000002
2034,159998.9999999999
2035,229999.0000000002
2036,202499.00000000003
2037,234998.99999999994
2038,279998.9999999998
2039,249998.99999999983
2040,314998.99999999994
2041,274999.00000000006
2042,199999.00000000006
2043,179998.99999999997
2044,174999.00000000003
2045,207498.99999999985
2046,154999.0
2047,126998.99999999996
2048,139998.9999999999
2049,128999.00000000006
2050,169999.0
2051,99999.00000000001
2052,116999.0
2053,146998.9999999999
2054,86998.99999999997
2055,156998.9999999999
2056,146998.9999999999
2057,120498.99999999994
2058,207498.99999999985
2059,139998.9999999999
2060,158998.99999999997
2061,154999.0
2062,140999.0
2063,127999.00000000004
2064,132498.99999999994
2065,134999.00000000012
2066,170999.00000000003
2067,114999.00000000009
2068,162999.00000000012
2069,84999.0
2070,118499.0
2071,99999.00000000001
2072,143999.00000000012
2073,139998.9999999999
2074,154999.0
2075,139998.9999999999
2076,124998.99999999991
2077,169999.0
2078,109998.99999999991
2079,138998.99999999994
2080,138998.99999999994
2081,140999.0
2082,114999.00000000009
2083,138998.99999999994
2084,124998.99999999991
2085,111999.00000000003
2086,117998.99999999991
2087,126998.99999999996
2088,111999.00000000003
2089,84999.0
2090,134999.00000000012
2091,114999.00000000009
2092,138998.99999999994
2093,114999.00000000009
2094,109998.99999999991
2095,155999.00000000012
2096,78999.00000000006
2097,99999.00000000001
2098,139998.9999999999
2099,59999.00000000002
2100,84999.0
2101,111999.00000000003
2102,132998.99999999997
2103,114999.00000000009
2104,143999.00000000012
2105,134999.00000000012
2106,78999.00000000006
2107,188999.0
2108,124498.99999999993
2109,119499.0
2110,109998.99999999991
2111,139998.9999999999
2112,136999.00000000012
2113,119999.00000000006
2114,143999.00000000012
2115,158998.99999999997
2116,116999.0
2117,154999.0
2118,127999.00000000004
2119,114999.00000000009
2120,104999.00000000004
2121,114999.00000000009
2122,128999.00000000006
2123,84999.0
2124,159998.9999999999
2125,127999.00000000004
2126,159998.9999999999
2127,159998.9999999999
2128,114999.00000000009
2129,86998.99999999997
2130,139998.9999999999
2131,126998.99999999996
2132,116999.0
2133,109998.99999999991
2134,138998.99999999994
2135,114999.00000000009
2136,97999.00000000001
2137,107999.0
2138,159998.9999999999
2139,143999.00000000012
2140,144998.99999999994
2141,174999.00000000003
2142,139998.9999999999
2143,147998.9999999999
2144,143999.00000000012
2145,139998.9999999999
2146,183999.0
2147,147998.9999999999
2148,138998.99999999994
2149,132498.99999999994
2150,239999.00000000015
2151,114999.00000000009
2152,154999.0
2153,170999.00000000003
2154,99999.00000000001
2155,143999.00000000012
2156,259999.00000000015
2157,238999.00000000003
2158,234998.99999999994
2159,199999.00000000006
2160,190998.99999999997
2161,224999.00000000015
2162,349999.0000000001
2163,349999.0000000001
2164,249998.99999999983
2165,209999.0000000001
2166,144998.99999999994
2167,213999.0000000001
2168,187499.00000000006
2169,187499.00000000006
2170,214999.00000000006
2171,144998.99999999994
2172,144998.99999999994
2173,174999.00000000003
2174,224999.00000000015
2175,259999.00000000015
2176,314998.99999999994
2177,224999.00000000015
2178,219998.99999999985
2179,139998.9999999999
2180,184999.00000000006
2181,191998.99999999994
2182,229999.0000000002
2183,190998.99999999997
2184,114999.00000000009
2185,128999.00000000006
2186,154999.0
2187,154999.0
2188,155999.00000000012
2189,249998.99999999983
2190,79998.99999999994
2191,85998.99999999994
2192,109998.99999999991
2193,114999.00000000009
2194,109998.99999999991
2195,114999.00000000009
2196,109998.99999999991
2197,104999.00000000004
2198,139998.9999999999
2199,209999.0000000001
2200,139998.9999999999
2201,140999.0
2202,234998.99999999994
2203,143999.00000000012
2204,164999.00000000006
2205,136999.00000000012
2206,132498.99999999994
2207,255999.00000000012
2208,238999.00000000003
2209,249998.99999999983
2210,114999.00000000009
2211,114999.00000000009
2212,119999.00000000006
2213,111999.00000000003
2214,131998.99999999994
2215,107999.0
2216,154999.0
2217,84999.0
2218,59999.00000000002
2219,59999.00000000002
2220,59999.00000000002
2221,284999.0
2222,274999.00000000006
2223,314998.99999999994
2224,204999.0
2225,119999.00000000006
2226,189999.00000000012
2227,189999.00000000012
2228,274999.00000000006
2229,259999.00000000015
2230,151998.99999999997
2231,238999.00000000003
2232,187499.00000000006
2233,189999.00000000012
2234,224999.00000000015
2235,199999.00000000006
2236,238999.00000000003
2237,314998.99999999994
2238,213999.0000000001
2239,111999.00000000003
2240,164999.00000000006
2241,169999.0
2242,128999.00000000006
2243,126998.99999999996
2244,119999.00000000006
2245,119999.00000000006
2246,139998.9999999999
2247,117998.99999999991
2248,119999.00000000006
2249,114999.00000000009
2250,134999.00000000012
2251,121999.0000000001
2252,189999.00000000012
2253,150999.0000000001
2254,172998.99999999985
2255,188999.0
2256,180998.99999999985
2257,184999.00000000006
2258,175999.00000000003
2259,177998.99999999994
2260,154999.0
2261,234998.99999999994
2262,234998.99999999994
2263,334998.9999999998
2264,349999.0000000001
2265,139998.9999999999
2266,314998.99999999994
2267,349999.0000000001
2268,324998.9999999999
2269,139998.9999999999
2270,189999.00000000012
2271,184999.00000000006
2272,229999.0000000002
2273,154999.0
2274,173998.99999999997
2275,144998.99999999994
2276,184999.00000000006
2277,174999.00000000003
2278,155999.00000000012
2279,111999.00000000003
2280,107999.0
2281,177998.99999999994
2282,184999.00000000006
2283,117998.99999999991
2284,117998.99999999991
2285,139998.9999999999
2286,122999.00000000003
2287,349999.0000000001
2288,319998.9999999998
2289,334998.9999999998
2290,349999.0000000001
2291,334998.9999999998
2292,349999.0000000001
2293,349999.0000000001
2294,349999.0000000001
2295,349999.0000000001
2296,274999.00000000006
2297,334998.9999999998
2298,349999.0000000001
2299,349999.0000000001
2300,229999.0000000002
2301,324998.9999999999
2302,259999.00000000015
2303,249998.99999999983
2304,259999.00000000015
2305,219998.99999999985
2306,207498.99999999985
2307,202499.00000000003
2308,238999.00000000003
2309,289998.9999999999
2310,238999.00000000003
2311,229999.0000000002
2312,170999.00000000003
2313,177998.99999999994
2314,172998.99999999985
2315,180998.99999999985
2316,184999.00000000006
2317,175999.00000000003
2318,173998.99999999997
2319,180998.99999999985
2320,180998.99999999985
2321,239999.00000000015
2322,190998.99999999997
2323,189999.00000000012
2324,177998.99999999994
2325,219998.99999999985
2326,177998.99999999994
2327,184999.00000000006
2328,199999.00000000006
2329,199999.00000000006
2330,174999.00000000003
2331,349999.0000000001
2332,349999.0000000001
2333,314998.99999999994
2334,274999.00000000006
2335,274999.00000000006
2336,289998.9999999999
2337,184999.00000000006
2338,274999.00000000006
2339,229999.0000000002
2340,349999.0000000001
2341,238999.00000000003
2342,231999.00000000015
2343,231999.00000000015
2344,224999.00000000015
2345,259999.00000000015
2346,214999.00000000006
2347,214999.00000000006
2348,238999.00000000003
2349,180998.99999999985
2350,279998.9999999998
2351,238999.00000000003
2352,249998.99999999983
2353,249998.99999999983
2354,139998.9999999999
2355,139998.9999999999
2356,147998.9999999999
2357,173998.99999999997
2358,207498.99999999985
2359,119999.00000000006
2360,119999.00000000006
2361,159998.9999999999
2362,259999.00000000015
2363,128999.00000000006
2364,144998.99999999994
2365,214999.00000000006
2366,184999.00000000006
2367,238999.00000000003
2368,200998.99999999994
2369,238999.00000000003
2370,173998.99999999997
2371,159998.9999999999
2372,214999.00000000006
2373,314998.99999999994
2374,314998.99999999994
2375,249998.99999999983
2376,289998.9999999999
2377,314998.99999999994
2378,151998.99999999997
2379,184999.00000000006
2380,154999.0
2381,170999.00000000003
2382,207498.99999999985
2383,207498.99999999985
2384,259999.00000000015
2385,154999.0
2386,134999.00000000012
2387,139998.9999999999
2388,109998.99999999991
2389,109998.99999999991
2390,159998.9999999999
2391,139998.9999999999
2392,138998.99999999994
2393,170999.00000000003
2394,124498.99999999993
2395,191998.99999999994
2396,139998.9999999999
2397,219998.99999999985
2398,123999.0000000001
2399,79998.99999999994
2400,79998.99999999994
2401,138998.99999999994
2402,134999.00000000012
2403,139998.9999999999
2404,154999.0
2405,142998.9999999999
2406,128999.00000000006
2407,111999.00000000003
2408,136499.0000000001
2409,114999.00000000009
2410,154999.0
2411,129898.99999999996
2412,159998.9999999999
2413,134999.00000000012
2414,146998.9999999999
2415,129999.00000000006
2416,140999.0
2417,139998.9999999999
2418,123999.0000000001
2419,134999.00000000012
2420,132998.99999999997
2421,118999.0000000001
2422,111999.00000000003
2423,109998.99999999991
2424,169999.0
2425,207498.99999999985
2426,118999.0000000001
2427,134999.00000000012
2428,174999.00000000003
2429,114999.00000000009
2430,124498.99999999993
2431,107999.0
2432,154999.0
2433,162999.00000000012
2434,153999.00000000003
2435,156998.9999999999
2436,107999.0
2437,114999.00000000009
2438,127999.00000000004
2439,99999.00000000001
2440,123999.0000000001
2441,86998.99999999997
2442,111999.00000000003
2443,129999.00000000006
2444,138998.99999999994
2445,86998.99999999997
2446,132498.99999999994
2447,183999.0
2448,139998.9999999999
2449,127999.00000000004
2450,139998.9999999999
2451,139998.9999999999
2452,184999.00000000006
2453,80998.99999999994
2454,107999.0
2455,114999.00000000009
2456,144998.99999999994
2457,139998.9999999999
2458,154999.0
2459,118499.0
2460,139998.9999999999
2461,139998.9999999999
2462,128999.00000000006
2463,134999.00000000012
2464,183999.0
2465,143999.00000000012
2466,114999.00000000009
2467,123999.0000000001
2468,86998.99999999997
2469,90998.99999999996
2470,189999.00000000012
2471,229999.0000000002
2472,176999.00000000006
2473,111999.00000000003
2474,97999.00000000001
2475,209999.0000000001
2476,114999.00000000009
2477,134999.00000000012
2478,154999.0
2479,114999.00000000009
2480,144998.99999999994
2481,132998.99999999997
2482,134999.00000000012
2483,114999.00000000009
2484,129999.00000000006
2485,128999.00000000006
2486,159998.9999999999
2487,164999.00000000006
2488,164999.00000000006
2489,154999.0
2490,159998.9999999999
2491,79998.99999999994
2492,204999.0
2493,146998.9999999999
2494,134999.00000000012
2495,84999.0
2496,274999.00000000006
2497,139998.9999999999
2498,140999.0
2499,79998.99999999994
2500,117998.99999999991
2501,134999.00000000012
2502,139998.9999999999
2503,99999.00000000001
2504,134999.00000000012
2505,204999.0
2506,249998.99999999983
2507,314998.99999999994
2508,249998.99999999983
2509,229999.0000000002
2510,202499.00000000003
2511,180998.99999999985
2512,207498.99999999985
2513,224999.00000000015
2514,279998.9999999998
2515,154999.0
2516,180998.99999999985
2517,144998.99999999994
2518,154999.0
2519,234998.99999999994
2520,229999.0000000002
2521,188999.0
2522,213999.0000000001
2523,119999.00000000006
2524,134999.00000000012
2525,155999.00000000012
2526,149998.99999999994
2527,126998.99999999996
2528,131998.99999999994
2529,123999.0000000001
2530,134999.00000000012
2531,249998.99999999983
2532,199999.00000000006
2533,189999.00000000012
2534,234998.99999999994
2535,274999.00000000006
2536,219998.99999999985
2537,234998.99999999994
2538,179998.99999999997
2539,175999.00000000003
2540,183999.0
2541,179998.99999999997
2542,175999.00000000003
2543,117998.99999999991
2544,124998.99999999991
2545,134999.00000000012
2546,119999.00000000006
2547,143999.00000000012
2548,147998.9999999999
2549,139998.9999999999
2550,349999.0000000001
2551,147998.9999999999
2552,109998.99999999991
2553,85998.99999999994
2554,80998.99999999994
2555,104999.00000000004
2556,99999.00000000001
2557,114999.00000000009
2558,143999.00000000012
2559,134999.00000000012
2560,155999.00000000012
2561,139998.9999999999
2562,139998.9999999999
2563,156998.9999999999
2564,207498.99999999985
2565,144998.99999999994
2566,165498.99999999994
2567,134999.00000000012
2568,175999.00000000003
2569,234998.99999999994
2570,114999.00000000009
2571,184999.00000000006
2572,144998.99999999994
2573,229999.0000000002
2574,334998.9999999998
2575,143999.00000000012
2576,127999.00000000004
2577,154999.0
2578,79998.99999999994
2579,59999.00000000002
2580,79998.99999999994
2581,114999.00000000009
2582,114999.00000000009
2583,319998.9999999998
2584,189999.00000000012
2585,184999.00000000006
2586,238999.00000000003
2587,214999.00000000006
2588,139998.9999999999
2589,154999.0
2590,189999.00000000012
2591,249998.99999999983
2592,200998.99999999994
2593,219998.99999999985
2594,174999.00000000003
2595,187499.00000000006
2596,314998.99999999994
2597,172998.99999999985
2598,274999.00000000006
2599,324998.9999999999
2600,107999.0
2601,139998.9999999999
2602,84999.0
2603,107999.0
2604,84499.00000000004
2605,79998.99999999994
2606,144998.99999999994
2607,189999.00000000012
2608,189999.00000000012
2609,174999.00000000003
2610,109998.99999999991
2611,134999.00000000012
2612,179998.99999999997
2613,134999.00000000012
2614,126998.99999999996
2615,140999.0
2616,147998.9999999999
2617,189999.00000000012
2618,189999.00000000012
2619,199999.00000000006
2620,174999.00000000003
2621,174999.00000000003
2622,180998.99999999985
2623,238999.00000000003
2624,324998.9999999999
2625,274999.00000000006
2626,173998.99999999997
2627,189999.00000000012
2628,349999.0000000001
2629,349999.0000000001
2630,334998.9999999998
2631,349999.0000000001
2632,349999.0000000001
2633,324998.9999999999
2634,349999.0000000001
2635,154999.0
2636,174999.00000000003
2637,173998.99999999997
2638,259999.00000000015
2639,189999.00000000012
2640,154999.0
2641,109998.99999999991
2642,184999.00000000006
2643,117998.99999999991
2644,124998.99999999991
2645,117998.99999999991
2646,99999.00000000001
2647,117998.99999999991
2648,154999.0
2649,151998.99999999997
2650,132498.99999999994
2651,147998.9999999999
2652,349999.0000000001
2653,274999.00000000006
2654,274999.00000000006
2655,349999.0000000001
2656,334998.9999999998
2657,334998.9999999998
2658,319998.9999999998
2659,314998.99999999994
2660,334998.9999999998
2661,349999.0000000001
2662,349999.0000000001
2663,259999.00000000015
2664,238999.00000000003
2665,314998.99999999994
2666,289998.9999999999
2667,180998.99999999985
2668,173998.99999999997
2669,189999.00000000012
2670,274999.00000000006
2671,180998.99999999985
2672,191998.99999999994
2673,191998.99999999994
2674,191998.99999999994
2675,180998.99999999985
2676,175999.00000000003
2677,191998.99999999994
2678,224999.00000000015
2679,274999.00000000006
2680,289998.9999999999
2681,349999.0000000001
2682,289998.9999999999
2683,349999.0000000001
2684,314998.99999999994
2685,324998.9999999999
2686,259999.00000000015
2687,314998.99999999994
2688,219998.99999999985
2689,207498.99999999985
2690,259999.00000000015
2691,175999.00000000003
2692,175999.00000000003
2693,187499.00000000006
2694,129999.00000000006
2695,189999.00000000012
2696,172499.00000000003
2697,183999.0
2698,189999.00000000012
2699,179998.99999999997
2700,144998.99999999994
2701,144998.99999999994
2702,114999.00000000009
2703,99999.00000000001
2704,146998.9999999999
2705,109998.99999999991
2706,114999.00000000009
2707,109998.99999999991
2708,139998.9999999999
2709,109998.99999999991
2710,129999.00000000006
2711,229999.0000000002
2712,314998.99999999994
2713,175999.00000000003
2714,154999.0
2715,159998.9999999999
2716,128999.00000000006
2717,204999.0
2718,179998.99999999997
2719,157999.00000000012
2720,179998.99999999997
2721,134999.00000000012
2722,175999.00000000003
2723,139998.9999999999
2724,128999.00000000006
2725,128999.00000000006
2726,147998.9999999999
2727,176999.00000000006
2728,174999.00000000003
2729,139998.9999999999
2730,147998.9999999999
2731,112999.0
2732,139998.9999999999
2733,159998.9999999999
2734,143999.00000000012
2735,109998.99999999991
2736,144998.99999999994
2737,129999.00000000006
2738,123999.0000000001
2739,159998.9999999999
2740,129999.00000000006
2741,162999.00000000012
2742,164999.00000000006
2743,144998.99999999994
2744,169999.0
2745,139998.9999999999
2746,146998.9999999999
2747,142998.9999999999
2748,128999.00000000006
2749,128999.00000000006
2750,140999.0
2751,139998.9999999999
2752,139998.9999999999
2753,146998.9999999999
2754,229999.0000000002
2755,136999.00000000012
2756,99999.00000000001
2757,59999.00000000002
2758,84999.0
2759,159998.9999999999
2760,111999.00000000003
2761,139998.9999999999
2762,144998.99999999994
2763,187499.00000000006
2764,153999.00000000003
2765,274999.00000000006
